file_name,file_root,start_time,probability,status,p3_flux_ic__global_std,p3_flux_ic__std__pool_max,p3_flux_ic__std__pool_mean,p3_flux_ic__peak_ratio,p3_flux_ic__std__pool_min,p3_flux_ic__slope__pool_max,p3_flux_ic__iqr,p3_flux_ic__coeff_var,p3_flux_ic__skew,p3_flux_ic__global_slope,p3_flux_ic__slope__pool_mean,p3_flux_ic__accel,p3_flux_ic__slope__pool_min
1979-10-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g03/non_event,1979-10-01 00:00:00,0.902,EVENT_DETECTED,2.1065464194239616,2.0120480129104528,1.8281109279498997,5729059444.30028,1.6384548404382733,0.09459127654299801,1.0776194111479573,1.7558324032488952,1.3610928361326584,-0.0019995018595975484,-0.0059042403848868765,-0.0003933258694540844,-0.10877834225336339
1979-11-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g03/non_event,1979-11-01 00:00:00,0.94,EVENT_DETECTED,1.9331264509240735,1.879801121582142,1.7199123155575298,5552972237.463008,1.5399542542786628,0.08731738909666688,0.0,2.258112989797533,1.8320245885941753,0.006401702235859431,0.009083443870349928,-2.8358020480295887e-05,-0.0687697882171111
1979-12-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g03/non_event,1979-12-01 00:00:00,0.914,EVENT_DETECTED,1.4467769848088412,1.3678569567857413,1.2485300391844234,4782243617.162996,1.1281472499897487,0.057362770660414744,0.0,2.968585515668354,2.631724753332871,-8.897804409286223e-05,0.00042576955281010926,-0.00029504939749012537,-0.056085462001984436
1984-04-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g05/non_event,1984-04-01 00:00:00,0.532,EVENT_DETECTED,0.5910977795233282,0.4017592569880722,0.3644554109722334,2342560031.383053,0.32539561970935577,0.02147831725709908,0.28799939132514146,2.2239985972834324,2.915494858438989,-0.003149247276724057,4.422497837237205e-05,-0.00015156955207736855,-0.021414817979167614
1984-11-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g05/non_event,1984-11-01 00:00:00,0.922,EVENT_DETECTED,0.7230642768141322,0.42654224528264756,0.39215030488664104,2939323638.092969,0.357677113844532,0.017758372839609425,0.22212364359996867,2.3423739488627655,2.922975936989581,-0.001103973376970858,-0.003425064938898562,-1.9232533120238424e-05,-0.025255579251996885
1985-02-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g05/non_event,1985-02-01 00:00:00,0.14,LOW_CONFIDENCE,0.2742627459335787,0.19305826760570907,0.18146919467282968,1677383057.0016534,0.16926187125664893,0.0048442522594548286,0.21298090913443457,1.8028174841133366,3.4984739892070227,-0.001101604584770666,-0.004087007467190978,0.00014075219030002854,-0.012995859740135755
1985-05-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g05/non_event,1985-05-01 00:00:00,0.148,LOW_CONFIDENCE,0.2233174200587266,0.1488837450477411,0.14026140756941582,1235898534.3155527,0.1313197907285209,0.003031740513098973,0.17608088792672855,1.8619559562056625,3.3621303990752134,-0.0008318698959824018,-0.0032008808651216108,0.00011007384970385577,-0.009565591872841077
1985-06-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g05/non_event,1985-06-01 00:00:00,0.182,LOW_CONFIDENCE,0.35726348962954063,0.1889237582787481,0.17691786328766357,2127757510.1952863,0.16469317807229786,0.0019827028254450632,0.17609125905568135,2.289341792730117,4.427139574215703,-0.0020617219219081764,-0.006142269626793377,0.00022266702273038427,-0.014358426700323348
1986-05-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g05/non_event,1986-05-01 00:00:00,0.154,LOW_CONFIDENCE,0.27048211211093665,0.17705464425092174,0.16395457821215761,1698946894.7467206,0.15080447097552183,0.004427413452709799,0.17609817330676436,2.0339709824610197,3.9073564370427323,-0.001279742027284525,-0.003355560718782435,0.00015538024387525784,-0.011196537467689829
1986-06-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g05/non_event,1986-06-01 00:00:00,0.164,LOW_CONFIDENCE,0.3534718556690573,0.22607682206689309,0.2135547955345711,2000737743.8065825,0.20093037855467175,0.004325080353921405,0.30102999566398125,1.8606702389130156,3.6035322247542614,-0.0020196316661122075,-0.006697227597858028,0.0002212813095048796,-0.017494569073309374
1986-12-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g05/non_event,1986-12-01 00:00:00,0.232,LOW_CONFIDENCE,0.5335433631406823,0.24801671403405245,0.2317487991984085,2658023011.4541335,0.2148745290054487,0.0027539030006889496,0.178223016146198,2.509771089598434,3.963441239004346,-0.0042777331815304145,-0.008568395264870812,0.00024595468282219646,-0.020284191416438047
1987-02-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g05/non_event,1987-02-01 00:00:00,0.886,EVENT_DETECTED,2.3109402669931476,2.1233553464366945,1.9865866612034573,6980998291.73814,1.8549607654164293,0.08743003812553928,3.0294261297141833,1.4435684628316332,0.9739688619638799,-0.009980859262753428,-0.021110565717361474,-0.003216334908703922,-0.12787513012069554
1991-01-31T12-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g06,1991-02-01 00:00:00,0.286,LOW_CONFIDENCE,0.0006744885674319712,0.0002473793792237032,0.00020614948268641933,4475261.355033075,0.0001649195861491355,-8.345475720341389e-06,0.0,6.480678429603792,6.3264373484457685,-1.0813074853598486e-05,-1.7907999983232575e-05,2.4836814884355446e-06,-2.816598055615222e-05
1985-10-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g06/non_event,1985-10-01 00:00:00,0.196,LOW_CONFIDENCE,0.3568036150827898,0.17480253107365984,0.16276367201630784,2069012125.218554,0.1504576087908018,0.0007322800103730812,0.1761016302671914,2.3137522772060177,4.473976566824696,-0.0024178676100624534,-0.00653371099757877,0.0003107253382923461,-0.013733718426226756
1987-06-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g06/non_event,1987-06-01 00:00:00,0.156,LOW_CONFIDENCE,0.24193196497449745,0.1507504545377185,0.1416070506424935,1511577525.5394948,0.13188651926342368,0.0035113984403676774,0.19347101581867654,1.9442559877549466,3.8843121365269133,-0.0009733765262388544,-0.0033053156644751117,0.00016135361839292884,-0.010199525744519676
1987-07-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g06/non_event,1987-07-01 00:00:00,0.136,LOW_CONFIDENCE,0.23217954694458692,0.13919726428736096,0.12950988649710088,1474733483.9463472,0.11965577241992592,0.00319236330694669,0.17609125905568135,2.030754114338713,4.057795741516306,-0.0010568105607131058,-0.0029665256688427605,0.00012017001459099587,-0.009263237398324298
1988-12-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g06/non_event,1988-12-01 00:00:00,0.166,LOW_CONFIDENCE,0.3815696360527969,0.202554093009511,0.1889564332262382,2075337680.686202,0.17496716043364263,0.0022661257899921528,0.19347101581867654,2.3050286852722914,4.061222131171649,-0.0021435293029723346,-0.0073810228578703296,0.00026019386952542,-0.017179107439920266
1989-07-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g06/non_event,1989-07-01 00:00:00,0.154,LOW_CONFIDENCE,0.09750703980981319,0.09204862384322111,0.08693204239014922,319540304.6029433,0.08172868952423502,-0.0012024018623715616,0.1194249106622638,1.250385160786403,1.166557786280306,-0.00371418677633513,-0.004578304161280955,7.16157788476407e-05,-0.008088736013221551
1990-01-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g06/non_event,1990-01-01 00:00:00,0.116,LOW_CONFIDENCE,0.37838541654784724,0.2744121636244145,0.25524722108427184,1760307614.970059,0.23527346572374017,0.014871527001595528,0.03477074881507525,2.4879254688161074,3.4409456841253045,0.0018453559816999198,0.002448855688805479,9.475695191913277e-06,-0.009829563049392762
1990-02-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g06/non_event,1990-02-01 00:00:00,0.564,EVENT_DETECTED,0.546984713590544,0.3563260015662975,0.3249178362352677,2551753219.3547354,0.2929987790407095,0.016403333196960943,0.26627048213799065,2.531210569683219,3.595259884840458,-0.0012407769055810115,0.00013547369884645317,-1.7044540336122594e-05,-0.015932667190992185
1990-10-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g06/non_event,1990-10-01 00:00:00,0.152,LOW_CONFIDENCE,0.41916077001841157,0.3035284550151959,0.28175446720933345,2074839133.137283,0.2600115488083677,0.012357812819304315,0.30102999566398103,2.2469994856708335,3.518133558340158,0.000572922093468916,-0.000554581987821466,-4.877644180320088e-05,-0.0137185434539503
1990-11-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g06/non_event,1990-11-01 00:00:00,0.798,EVENT_DETECTED,0.8500833583587603,0.5488858033705832,0.5201263450584597,3129826433.1534433,0.49104610806951815,0.018323635903078308,0.26627048213799065,2.199128202652907,2.339371139234232,-0.006796786719437223,-0.009185627533099393,6.916313977860918e-05,-0.03803606226070815
1991-08-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g06/non_event,1991-08-01 00:00:00,0.852,EVENT_DETECTED,0.6187308783129893,0.4127704991054053,0.3729291562766448,2639521191.8823676,0.3328729590937125,0.019154153724871097,0.26627048213799065,2.6627184561277675,3.3049980120302753,0.0009224469214301989,-0.0002872575710260704,-3.722730645864625e-05,-0.019916799499217465
